光摩棒	朋鑫國際股份有限公司/	台北市	05  5 2013 12:00AM			05  5 2013 12:00AM	平面媒體	with時尚國際中文版	輔導結案	
隋棠首選船井醫卡酸痛按摩機	昭和醫學有限公司/無思祈				新北市政府衛生局查獲 貴公司於103年3月4日4時55分至5時55分在台灣數位寬頻有線電視股份有限公司第60頻道森森百貨2臺宣播旨揭醫療器材廣告，內容述及：「...（代言人隋棠、卜學亮）...15分鐘改善痠痛...酸痛 疲勞 壓力 循環不良...15分鐘立即改善...林添發...去年得了退化性關節炎...醫生說我改善很好...」等文詞，且未刊載廣告許可字號，涉違反藥事法之規定。	03  4 2014 12:00AM	電視		未違規結案	
博士倫睛緻美彩色日拋	博士倫股份有限公司/		12  9 2015 12:00AM		傳播業者刊登或宣播未經核准之藥物廣告	10 20 2015 12:00AM	其他		輔導結案	
藍氧-濾藍光.高透氧.矽水膠日拋隱形眼鏡	明基材料股份有限公司 /		12 16 2015 12:00AM	藥事法第66條第2項	刊播未申請核准之廣告	09 24 2015 12:00AM	其他		未違規結案	
經絡按摩儀	章淑芸/章淑芸		04 15 2016 12:00AM	藥事法第27條	無照藥商	10 13 2015 12:00AM	網路	露天拍賣網	未違規結案	
眼部按摩儀	章淑芸/章淑芸		04 15 2016 12:00AM		廣告內容宣稱療效	10 13 2015 12:00AM	網路	露天拍賣網	輔導結案	
藍氧-濾藍光.高透氧.矽水膠日拋隱形眼鏡	明碁材料股份有限公司/		12 17 2015 12:00AM	藥事法第66條第2項	刊播未申請核准之廣告	09 24 2015 12:00AM	其他		未違規結案	
德恩奈假牙清潔錠 24片裝x6盒入	網路家庭國際資訊股份有限公司/				刊播未申請核准之廣告	12  6 2015 12:00AM	其他		輔導結案	
【寶兒樂系列】寶兒樂多功能噴霧器 - 章魚 (洗鼻+吸鼻+噴霧治療)、【寶兒樂系列】恩寶貝多功能噴霧器 - 兔寶寶 (洗鼻+吸鼻+噴霧治療)、【寶兒樂系列】寶兒樂電動潔鼻機 - 小火車(藍)	廣欣藥品有限公司/		01 28 2016 12:00AM		無違規	12 12 2015 12:00AM	其他		未違規結案	
遠紅外線鞋墊	新雲林之聲/		05  8 2015 12:00AM		無違規	01 16 2015 12:00AM	廣播電台	新雲林之聲廣播電台	未違規結案	
汗馬遠紅外線治療儀	億嘉國際有限公司/		08 23 2015 12:00AM		廣告違規	01  2 2015 12:00AM	電視	新台北有線電視	未違規結案	
汗馬遠紅外線治療儀	億嘉國際有限公司/		02 10 2015 12:00AM		廣告違規	01  2 2015 12:00AM	電視	新台北有線電視	未違規結案	
Runve7日美膚奇機粉紅機限定組	健樂美國際有限公司/		08  3 2015 12:00AM	藥事法第66條第1項	廣告內容宣稱誇大療效	02 10 2015 12:00AM	電視	南國電視股份有限公司	未違規結案	
Seiko漸進鏡片	香港商群邑有限公司台灣分公司/		05 22 2015 12:00AM		無違規	04  1 2015 12:00AM	電視	新台北有線電視	未違規結案	
Seiko漸進鏡片	寶島光學科技股份有限公司/		06  9 2015 12:00AM		廣告違規	04  1 2015 12:00AM	電視	新台北有線電視	輔導結案	
Runve 7日美膚奇機粉紅機限定組－超音波治療儀	健樂美國際有限公司/		08 11 2015 12:00AM		廣告內容宣稱誇大療效	03  5 2015 12:00AM	電視	新頻道有線電視股份有限公司、陳欣	輔導結案	
Runve 7日美膚奇機粉紅機限定組－超音波治療儀	健樂美國際有限公司/		08 11 2015 12:00AM		廣告內容宣稱誇大療效	03  5 2015 12:00AM	電視	三大有線電視股份有限公司、陳欣	輔導結案	
船井醫卡膝關節樂活機	卡德國際有限公司/劉清彬 		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	03  9 2015 12:00AM	電視		未違規結案	
船井膝關鍵樂活機	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	03 22 2015 12:00AM	電視	鳳信有線電視	未違規結案	
Seiko漸進鏡片	寶島光學/		06  9 2015 12:00AM		廣告違規	05  3 2015 12:00AM	電視	新台北有線電視	輔導結案	
Seiko漸進鏡片	寶島光學科技股份有限公司/		06  9 2015 12:00AM		廣告違規	05  4 2015 12:00AM	電視	新台北有線電視	輔導結案	
船井膝關鍵樂活機	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	03 30 2015 12:00AM	電視		未違規結案	
VIONIC星台法歐尼矯正鞋(未滅菌)	星台有限公司/		07  2 2015 12:00AM	藥事法第66條第1項	傳播業者刊登或宣播未經核准之藥物廣告	05  3 2015 12:00AM	電視		未違規結案	
船井醫卡酸痛按摩機	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	07 20 2015 12:00AM	電視	南國電視股份有限公司	未違規結案	
「船井隋棠最愛Kitty速燃運動機【"倍熱"低週波治療器:衛署醫器製字第004208號、"虹泰"電極貼片:衛署醫器製字第001304號】」	非廠商/况明潔		12 30 2015 12:00AM	藥事法第66條第2項	廣告內容宣稱誇大療效	06  4 2014 12:00AM	電視	澎湖有線電視股份有限公司、况明潔	未違規結案	
金舒毯非動力式治療床墊	博鈞企業股份有限公司 /		02  4 2015 12:00AM		無違規	12  1 2014 12:00AM	電視	慶聯有線電視股份有限公司	未違規結案	
金舒毯非動力式治療床墊	博鈞企業股份有限公司 /		02  4 2015 12:00AM		無違規	12 11 2014 12:00AM	電視	慶聯有線電視股份有限公司	未違規結案	
船井膝關節樂活機(主機+套件)/產品編號3175254	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	03 12 2015 12:00AM	電視	新台北有線電視	未違規結案	
HARYA舒活護腰平衡器	杰森生物科技有限公司/		07 30 2015 12:00AM	藥事法第69條	廣告內容宣稱誇大療效	01 14 2015 12:00AM	電視		未違規結案	
eve舒摩兒 醋酸型灌洗液 加強配方 133ml*2/組	林淑慧/林淑慧		02 23 2016 12:00AM	藥事法第27條	無照藥商	03 25 2015 12:00AM	網路	露天拍賣網站	未違規結案	
海昌非球面日拋隱形眼鏡200度8片	金牌電動車有限公司/Y5836119364		07 27 2015 12:00AM	藥事法第27條	無照藥商	04 10 2015 12:00AM	網路	Yahoo!奇摩拍賣	未違規結案	
七彩鑽石隱形眼鏡	非廠商/高敏雄(adad52070208)		06 11 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 10 2015 12:00AM	網路	露天拍賣 	輔導結案	
異想世界-全新 CAMAX COLOR 加美 水嫩每日拋棄式隱形眼鏡 -30片 320元-請下標數量1~告知度數!	qaz77799999/邱愛茵		10 14 2015 12:00AM	藥事法第27條	無照藥商	04 10 2015 12:00AM	網路	露天拍賣 	未違規結案	
日韓美瞳批發日韓隱形眼鏡盒批發低價高品質	非廠商/戴惠珍(d32150688)		06  9 2015 12:00AM	藥事法第27條	無照藥商	04 10 2015 12:00AM	網路	露天拍賣	輔導結案	
Ibby_隱眼-日韓美瞳-MISSEYE水精灵隱形眼鏡	非廠商/周俊文(Ibby美瞳/雜貨小舖)		10 22 2015 12:00AM		無違規	04 10 2015 12:00AM	網路	PChome商店街	輔導結案	
Hello kitty 小貓在你的眼睛的隱形眼鏡 KITTY款	非廠商/曾淑娟(melodywei83)		08 28 2015 12:00AM	藥事法第40條第1項	醫療器材未申請查驗登記	04 10 2015 12:00AM	網路		未違規結案	
Ibby_隱眼-日韓美瞳-yonieye優妮愛浪漫彩鑽	非廠商/周俊文(Ibby美瞳/雜貨小舖)		10 22 2015 12:00AM		無違規	04 10 2015 12:00AM	網路	PChome商店街	輔導結案	
嬌生 Tru Eye 恆潤氧 日拋 單片25元	非廠商/歐雅萍(pure10181)		06 26 2015 12:00AM	藥事法第27條	無照藥商	04 10 2015 12:00AM	網路	露天拍賣	未違規結案	
全新~視康月拋 兩附	非廠商/王思?(ad7658)		08 21 2015 12:00AM		無照藥商	04 10 2015 12:00AM	網路	露天拍賣	輔導結案	
陳庭妮代言 舒麗康彩色軟性日拋隱形眼鏡	非廠商/黃雅雯(maluko246)		07  7 2015 12:00AM		無照藥商	05 19 2015 12:00AM	網路	露天拍賣 	輔導結案	
ლ Kitty美瞳 年拋$350優惠中Kitty圖案 另有愛心圖案<6色挑選> ლ	非廠商/盧怡臻(wlkyu12)		10 16 2015 12:00AM	藥事法第27條	無照藥商	04 10 2015 12:00AM	網路	露天拍賣	未違規結案	
【預購】代購 日韓 美瞳 放大片 隱形眼鏡 請勿在此下標 確認購買開專屬	非廠商/鍾華容(tofu1990123)		06 15 2015 12:00AM		無照藥商	04 10 2015 12:00AM	網路	露天拍賣	相關案件已處分	
*日韓美瞳* Angel Pinky 尤莉醬 隱形眼鏡 批發 零售	非廠商/陳猷侗(eyes888)		07  9 2015 12:00AM	藥事法第84條	未經核准擅自製造或輸入醫療器材、明知為未經核准擅自製造或輸入醫療器材而販賣、供應、運送、寄藏、牙保、轉讓或意圖販賣而陳列	04 10 2015 12:00AM	網路	露天拍賣	未違規結案	
!!!!!!正韓美瞳 現貨出清!!!!!! (有超夯款式:黑莓傳說.莉娜花語等多項現貨)	非廠商/楊婉伶(zz637450)		05 28 2015 12:00AM	藥事法第40條第1項	醫療器材未申請查驗登記	04 10 2015 12:00AM	網路		未違規結案	
★蘋果兒嚴選放大瞳孔隱眼★ 四月分活動開跑電眼配備Candy Vision 粉媚桃花	非廠商/黃聖萍(apple8852)		06  5 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 10 2015 12:00AM	網路	露天拍賣	輔導結案	
✦ 熱賣款 - kicoa 琪可艾彩虹娃娃	非廠商/馬鈺琳(love880821)		06 10 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 10 2015 12:00AM	網路	露天拍賣	輔導結案	
✦ 熱賣款 - Aynaoui kitty凯蒂猫寶貝	非廠商/吳浩銘(baby880821)		08 12 2015 12:00AM	藥事法第27條藥事法第40條第1項	醫療器材未申請查驗登記無照藥商	04 10 2015 12:00AM	網路	露天拍賣	未違規結案	
【Beauty Lens】Angela Sheila 希拉混血四色 20.8mm	非廠商/吳輝顏(crystal100127)		06  1 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 10 2015 12:00AM	網路	露天拍賣	輔導結案	
＊妮兒美瞳＊ 糖果彩钻 百種美瞳 (LINE&FB)	非廠商/黃瑞銀(miu_oool)		06  4 2015 12:00AM	藥事法第27條	無照藥商	04 10 2015 12:00AM	網路	露天拍賣	未違規結案	
萌卡拉-MixColor4Tone混血四色	非廠商/黃丹妮(aga191919)		07  1 2015 12:00AM		非藥商刊登或宣播藥物廣告	04 10 2015 12:00AM	網路	露天拍賣	輔導結案	
yonieye優妮愛~大女神(韓國品牌新品上市、送KT貓水盒)共五色	非廠商/李俊憶(imkikiba)		07 22 2015 12:00AM	藥事法第27條	無照藥商	04 10 2015 12:00AM	網路	露天拍賣	未違規結案	
yonieye優妮愛~大眼女孩(韓國品牌新品上市、送KT貓水盒)共八色	非廠商/李佳真(amigo1229bo)		07 22 2015 12:00AM	藥事法第27條	無照藥商	04 10 2015 12:00AM	網路	露天拍賣	未違規結案	
MIOMI米歐米繁星14.2M	非廠商/朱美津(s05290920)		05 27 2015 12:00AM	藥事法第40條第1項	醫療器材未申請查驗登記	04 10 2015 12:00AM	網路	露天拍賣	未違規結案	
船井膝關鍵樂活機	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	03 22 2015 12:00AM	電視	大安文山有線電視股份有限公司	未違規結案	
船井膝關鍵樂活機(主機+套件)	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	04 25 2015 12:00AM	電視		未違規結案	
船井膝關鍵樂活機	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	04 16 2015 12:00AM	電視	長德有線電視股份有限公司	未違規結案	
隋棠最愛-船井KITTY速燃機熱銷絕版回饋	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	05  2 2015 12:00AM	電視	長德有線電視股份有限公司	未違規結案	
船井醫卡酸痛按摩機(孫翠鳳電視廣告款)	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	05  4 2015 12:00AM	電視	長德有線電視股份有限公司	未違規結案	
船井膝關鍵樂活機	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	05  7 2015 12:00AM	電視	長德有線電視股份有限公司	未違規結案	
Runve冷熱循環動力美容儀	健樂美國際有限公司/		07 27 2015 12:00AM		廣告內容宣稱誇大療效	06 12 2015 12:00AM	電視	世新有線電視股份有限公司	輔導結案	
神奇能量醫療級腰帶組	威鵬貿易有限公司/		08  6 2015 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	04 10 2015 12:00AM	電視		輔導結案	
隋棠最愛-船井KITTY速燃機熱銷絕版回饋	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規廣告違規	06 10 2015 12:00AM	電視	新台北有線電視股份有限公司	未違規結案	
船井膝關鍵樂活機	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規廣告違規	05  8 2015 12:00AM	電視		未違規結案	
隋棠最愛-船井KITTY速燃機熱銷絕版回饋	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規廣告違規	06 29 2015 12:00AM	電視	新台北有線電視股份有限公司	未違規結案	
船井強力纖盈機速效熱銷版(隋棠代言)	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規廣告違規	06 24 2015 12:00AM	電視	新台北有線電視股份有限公司	未違規結案	
船井膝關鍵樂活機	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	08 23 2015 12:00AM	電視	萬象有線電視股份有限公司	未違規結案	
船井強力纖盈機速效熱銷版(隋棠代言)	卡得國際有限公司/		10  2 2015 12:00AM	藥事法第66條第2項	廣告違規	08 27 2015 12:00AM	電視	萬象有線電視股份有限公司	未違規結案	
法國BC輕塑纖腰激瘦美體帶	六員環有限公司/		03  1 2016 12:00AM	藥事法第69條	廣告違規	08 23 2015 12:00AM	電視		未違規結案	
隋棠最愛-船井KITTY速燃機熱銷絕版回饋	卡得國際有限公司/		10 26 2015 12:00AM	藥事法第66條第2項	廣告違規	09  9 2015 12:00AM	電視	萬象有線電視股份有限公司	未違規結案	
船井Kitty 速燃機	卡得國際有限公司/		12  3 2015 12:00AM		廣告違規廣告違規	04 23 2015 12:00AM	電視		輔導結案	
